,spine_ID,Label,Area,IntDen,RawIntDen,batch,culture,segment_ID,time,group,segment,time_cor,normed_size,summed_size
9,10,MAX_well3-c1-63xz-day3.tif,0.961,50.6,5159.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.6129247168554297,48.099
10,11,MAX_well3-c1-63xz-day3.tif,0.696,30.356,3095.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.5164341612793467,48.099
11,12,MAX_well3-c1-63xz-day3.tif,0.588,18.714,1908.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.173438675696012,48.099
12,13,MAX_well3-c1-63xz-day3.tif,0.991,59.633,6080.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.487528307594202,48.099
13,14,MAX_well3-c1-63xz-day3.tif,1.403,66.744,6805.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.4293301353434984,48.099
14,15,MAX_well3-c1-63xz-day3.tif,1.03,66.352,6765.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.8698078115313084,48.099
15,16,MAX_well3-c1-63xz-day3.tif,1.216,50.031,5101.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.8062234111125435,48.099
16,17,MAX_well3-c1-63xz-day3.tif,1.275,45.402,4629.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.1621870680387036,48.099
17,18,MAX_well3-c1-63xz-day3.tif,1.265,52.267,5329.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.9224290127997647,48.099
18,19,MAX_well3-c1-63xz-day3.tif,1.0,47.962,4890.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.3191231882064964,48.099
19,20,MAX_well3-c1-63xz-day3.tif,1.491,162.863,16605.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,3.212414690914829,48.099
20,21,MAX_well3-c1-63xz-day3.tif,0.441,13.996,1427.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.9194586782288793,48.099
21,22,MAX_well3-c1-63xz-day3.tif,0.647,43.911,4477.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.9415283674257044,48.099
22,23,MAX_well3-c1-63xz-day3.tif,1.099,37.251,3798.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.39890558238651574,48.099
23,24,MAX_well3-c1-63xz-day3.tif,0.618,22.735,2318.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,2.2525512731596153,48.099
24,25,MAX_well3-c1-63xz-day3.tif,0.638,23.059,2351.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.5003254643291095,48.099
25,26,MAX_well3-c1-63xz-day3.tif,0.579,23.814,2428.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.9385197446204777,48.099
26,27,MAX_well3-c1-63xz-day3.tif,0.912,60.83,6202.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,2.714170979832233,48.099
27,28,MAX_well3-c1-63xz-day3.tif,0.588,29.787,3037.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.3491711205725156,48.099
28,29,MAX_well3-c1-63xz-day3.tif,0.53,24.285,2476.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.5823182428544025,48.099
29,30,MAX_well3-c1-63xz-day3.tif,0.647,21.568,2199.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.36126092928210113,48.099
30,31,MAX_well3-c1-63xz-day3.tif,0.951,39.86,4064.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.29897765543312754,48.099
31,32,MAX_well3-c1-63xz-day3.tif,0.628,27.973,2852.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.674405709050581,48.099
32,33,MAX_well3-c1-63xz-day3.tif,0.373,14.889,1518.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.22248621508943378,48.099
33,34,MAX_well3-c1-63xz-day3.tif,1.246,151.202,15416.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,2.559968847352025,48.099
34,35,MAX_well3-c1-63xz-day3.tif,1.01,51.689,5270.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.0861543634033075,48.099
35,36,MAX_well3-c1-63xz-day3.tif,0.618,21.205,2162.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.3842877854295034,48.099
36,37,MAX_well3-c1-63xz-day3.tif,1.02,66.107,6740.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,1.3069790431000397,48.099
37,38,MAX_well3-c1-63xz-day3.tif,1.756,139.246,14197.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,3.1577204798512373,48.099
38,39,MAX_well3-c1-63xz-day3.tif,0.804,34.534,3521.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,2.1071450363048387,48.099
39,40,MAX_well3-c1-63xz-day3.tif,0.373,10.818,1103.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.5753643229443676,48.099
40,41,MAX_well3-c1-63xz-day3.tif,0.873,24.452,2493.0,21042022,W3C1,segment1,day3,control,W3C1-segment1,3.0,0.19960327502183622,48.099
0,1,MAX_well3-c1-63xz-day4-1h-post.tif,1.589,71.717,7312.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.820100858786264,71.717
1,2,MAX_well3-c1-63xz-day4-1h-post.tif,1.206,42.028,4285.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.6018271901938883,71.717
2,3,MAX_well3-c1-63xz-day4-1h-post.tif,1.638,49.551,5052.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.9798303375452335,71.717
3,4,MAX_well3-c1-63xz-day4-1h-post.tif,1.51,78.573,8011.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.8741892057275731,71.717
4,5,MAX_well3-c1-63xz-day4-1h-post.tif,1.569,70.177,7155.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.8811556716305469,71.717
5,6,MAX_well3-c1-63xz-day4-1h-post.tif,1.197,38.791,3955.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.8395230056702592,71.717
6,7,MAX_well3-c1-63xz-day4-1h-post.tif,0.853,29.365,2994.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.740717384724044,71.717
7,8,MAX_well3-c1-63xz-day4-1h-post.tif,2.423,173.594,17699.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,3.827618900623994,71.717
8,9,MAX_well3-c1-63xz-day4-1h-post.tif,1.314,34.475,3515.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.788630904723779,71.717
9,10,MAX_well3-c1-63xz-day4-1h-post.tif,1.51,48.177,4912.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.5835745866392101,71.717
10,11,MAX_well3-c1-63xz-day4-1h-post.tif,1.099,31.729,3235.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.5397924464103436,71.717
11,12,MAX_well3-c1-63xz-day4-1h-post.tif,0.775,25.423,2592.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.5941183847504388,71.717
12,13,MAX_well3-c1-63xz-day4-1h-post.tif,1.148,56.348,5745.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.46067186082065453,71.717
13,14,MAX_well3-c1-63xz-day4-1h-post.tif,1.393,52.728,5376.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.1291759465478843,71.717
14,15,MAX_well3-c1-63xz-day4-1h-post.tif,1.069,36.467,3718.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.0276447049540665,71.717
15,16,MAX_well3-c1-63xz-day4-1h-post.tif,1.177,42.557,4339.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.6857838081732629,71.717
16,17,MAX_well3-c1-63xz-day4-1h-post.tif,1.265,48.668,4962.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.2457891772897147,71.717
17,18,MAX_well3-c1-63xz-day4-1h-post.tif,1.089,37.232,3796.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.3694276886861851,71.717
18,19,MAX_well3-c1-63xz-day4-1h-post.tif,1.079,36.741,3746.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.0105063395582936,71.717
19,20,MAX_well3-c1-63xz-day4-1h-post.tif,1.422,86.135,8782.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.698982208371139,71.717
20,21,MAX_well3-c1-63xz-day4-1h-post.tif,0.677,19.459,1984.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.2783471291551702,71.717
21,22,MAX_well3-c1-63xz-day4-1h-post.tif,0.991,32.2,3283.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.6904241176722845,71.717
22,23,MAX_well3-c1-63xz-day4-1h-post.tif,1.108,29.464,3004.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.31551781373483395,71.717
23,24,MAX_well3-c1-63xz-day4-1h-post.tif,0.745,21.146,2156.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,2.095115426533241,71.717
24,25,MAX_well3-c1-63xz-day4-1h-post.tif,1.01,31.651,3227.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.6867514320430481,71.717
25,26,MAX_well3-c1-63xz-day4-1h-post.tif,1.481,63.311,6455.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,2.4951131079057305,71.717
26,27,MAX_well3-c1-63xz-day4-1h-post.tif,0.716,31.19,3180.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.3916651793681958,71.717
27,28,MAX_well3-c1-63xz-day4-1h-post.tif,0.51,17.978,1833.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.8142947730772716,71.717
28,29,MAX_well3-c1-63xz-day4-1h-post.tif,0.755,39.527,4030.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.9477987723000192,71.717
29,30,MAX_well3-c1-63xz-day4-1h-post.tif,0.49,22.853,2330.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.38278449633178124,71.717
30,31,MAX_well3-c1-63xz-day4-1h-post.tif,1.246,67.048,6836.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.502906518852994,71.717
31,32,MAX_well3-c1-63xz-day4-1h-post.tif,0.618,21.441,2186.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.5169246347461305,71.717
32,33,MAX_well3-c1-63xz-day4-1h-post.tif,1.354,65.175,6645.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.9739095351235036,71.717
33,34,MAX_well3-c1-63xz-day4-1h-post.tif,1.148,51.316,5232.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.8688202627658134,71.717
34,35,MAX_well3-c1-63xz-day4-1h-post.tif,1.226,36.329,3704.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.7633906995314044,71.717
35,36,MAX_well3-c1-63xz-day4-1h-post.tif,1.206,56.75,5786.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.028452337803552,71.717
36,37,MAX_well3-c1-63xz-day4-1h-post.tif,0.618,21.244,2166.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.42000790826413603,71.717
37,38,MAX_well3-c1-63xz-day4-1h-post.tif,0.794,63.282,6452.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.4350636097693719,71.717
38,39,MAX_well3-c1-63xz-day4-1h-post.tif,0.706,33.102,3375.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,2.019769357495881,71.717
39,40,MAX_well3-c1-63xz-day4-1h-post.tif,0.971,34.515,3519.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,1.8357089671311564,71.717
40,41,MAX_well3-c1-63xz-day4-1h-post.tif,1.932,80.201,8177.0,21042022,W3C1,segment1,day4-h1,control,W3C1-segment1,4.6,0.6546860076896075,71.717
0,1,MAX_well3-c1-63xz-day4-2h-post.tif,1.53,98.944,10088.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.1314480440027903,98.944
1,2,MAX_well3-c1-63xz-day4-2h-post.tif,1.148,37.604,3834.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.5384769596471632,98.944
2,3,MAX_well3-c1-63xz-day4-2h-post.tif,1.118,37.879,3862.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.7490261216902968,98.944
3,4,MAX_well3-c1-63xz-day4-2h-post.tif,1.049,30.385,3098.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.33805809904206674,98.944
4,5,MAX_well3-c1-63xz-day4-2h-post.tif,1.589,58.486,5963.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.7343612666683408,98.944
5,6,MAX_well3-c1-63xz-day4-2h-post.tif,1.403,46.588,4750.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.00826732458988,98.944
6,7,MAX_well3-c1-63xz-day4-2h-post.tif,1.255,41.959,4278.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.0583947129452125,98.944
7,8,MAX_well3-c1-63xz-day4-2h-post.tif,2.472,108.674,11080.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,2.396181068507045,98.944
8,9,MAX_well3-c1-63xz-day4-2h-post.tif,1.344,33.818,3448.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.773601738533684,98.944
9,10,MAX_well3-c1-63xz-day4-2h-post.tif,1.295,78.975,8052.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.9566349706256434,98.944
10,11,MAX_well3-c1-63xz-day4-2h-post.tif,1.314,38.703,3946.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.6584382443007826,98.944
11,12,MAX_well3-c1-63xz-day4-2h-post.tif,1.206,33.367,3402.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,2.092237271131176,98.944
12,13,MAX_well3-c1-63xz-day4-2h-post.tif,1.54,72.855,7428.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.5956244839229217,98.944
13,14,MAX_well3-c1-63xz-day4-2h-post.tif,1.795,70.667,7205.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.5133416138427276,98.944
14,15,MAX_well3-c1-63xz-day4-2h-post.tif,1.775,64.008,6526.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.8037535929662403,98.944
15,16,MAX_well3-c1-63xz-day4-2h-post.tif,1.354,40.831,4163.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.6579702204460488,98.944
16,17,MAX_well3-c1-63xz-day4-2h-post.tif,1.255,37.388,3812.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.9570470485844467,98.944
17,18,MAX_well3-c1-63xz-day4-2h-post.tif,0.539,19.243,1962.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.7077754891864058,98.944
18,19,MAX_well3-c1-63xz-day4-2h-post.tif,1.255,59.261,6042.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.6298853103770732,98.944
19,20,MAX_well3-c1-63xz-day4-2h-post.tif,2.04,93.589,9542.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.8460097045248334,98.944
20,21,MAX_well3-c1-63xz-day4-2h-post.tif,0.824,24.697,2518.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.622454342399159,98.944
21,22,MAX_well3-c1-63xz-day4-2h-post.tif,0.638,18.488,1885.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.3964149406063725,98.944
22,23,MAX_well3-c1-63xz-day4-2h-post.tif,0.687,20.332,2073.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.21772699527751305,98.944
23,24,MAX_well3-c1-63xz-day4-2h-post.tif,0.657,27.296,2783.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,2.704448627761815,98.944
24,25,MAX_well3-c1-63xz-day4-2h-post.tif,0.412,14.369,1465.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.3117731296649887,98.944
25,26,MAX_well3-c1-63xz-day4-2h-post.tif,0.726,43.136,4398.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.7000078820840232,98.944
26,27,MAX_well3-c1-63xz-day4-2h-post.tif,0.53,17.694,1804.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.7894877744065679,98.944
27,28,MAX_well3-c1-63xz-day4-2h-post.tif,0.363,14.967,1526.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.6779146661835311,98.944
28,29,MAX_well3-c1-63xz-day4-2h-post.tif,0.775,45.166,4605.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.083013619796662,98.944
29,30,MAX_well3-c1-63xz-day4-2h-post.tif,0.49,21.646,2207.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.36256741817694554,98.944
30,31,MAX_well3-c1-63xz-day4-2h-post.tif,1.226,69.991,7136.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.5249810607481192,98.944
31,32,MAX_well3-c1-63xz-day4-2h-post.tif,0.726,25.472,2597.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.614108684121703,98.944
32,33,MAX_well3-c1-63xz-day4-2h-post.tif,1.138,52.238,5326.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.7805920413622031,98.944
33,34,MAX_well3-c1-63xz-day4-2h-post.tif,0.736,31.994,3262.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.5416835974536096,98.944
34,35,MAX_well3-c1-63xz-day4-2h-post.tif,0.863,27.374,2791.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.5752169619029608,98.944
35,36,MAX_well3-c1-63xz-day4-2h-post.tif,1.216,52.777,5381.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.9564516129032258,98.944
36,37,MAX_well3-c1-63xz-day4-2h-post.tif,0.49,16.164,1648.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.31957295373665484,98.944
37,38,MAX_well3-c1-63xz-day4-2h-post.tif,0.745,54.582,5565.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.2377712769576161,98.944
38,39,MAX_well3-c1-63xz-day4-2h-post.tif,0.53,23.216,2367.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.4165598877295749,98.944
39,40,MAX_well3-c1-63xz-day4-2h-post.tif,0.745,24.442,2492.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,1.2999680885012233,98.944
40,41,MAX_well3-c1-63xz-day4-2h-post.tif,1.01,46.5,4741.0,21042022,W3C1,segment1,day4-h2,control,W3C1-segment1,5.1,0.3795825408357346,98.944
0,1,MAX_well3-c1-63xz-day4-3h-post.tif,1.638,105.947,10802.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.2115290054774783,105.947
1,2,MAX_well3-c1-63xz-day4-3h-post.tif,1.265,40.753,4155.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.5835696079273706,105.947
2,3,MAX_well3-c1-63xz-day4-3h-post.tif,1.265,45.009,4589.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.8900160170848906,105.947
3,4,MAX_well3-c1-63xz-day4-3h-post.tif,1.334,48.128,4907.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.5354635573703007,105.947
4,5,MAX_well3-c1-63xz-day4-3h-post.tif,1.304,64.9,6617.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.8148966625649784,105.947
5,6,MAX_well3-c1-63xz-day4-3h-post.tif,1.216,63.007,6424.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.3636107864779465,105.947
6,7,MAX_well3-c1-63xz-day4-3h-post.tif,0.912,31.101,3171.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.7845071133084451,105.947
7,8,MAX_well3-c1-63xz-day4-3h-post.tif,2.423,125.24,12769.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,2.761449077238551,105.947
8,9,MAX_well3-c1-63xz-day4-3h-post.tif,1.079,28.581,2914.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.653803042433947,105.947
9,10,MAX_well3-c1-63xz-day4-3h-post.tif,1.461,126.603,12908.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.5335594452183392,105.947
10,11,MAX_well3-c1-63xz-day4-3h-post.tif,0.922,36.162,3687.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.6152092548485879,105.947
11,12,MAX_well3-c1-63xz-day4-3h-post.tif,0.834,22.382,2282.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.4034361675445197,105.947
12,13,MAX_well3-c1-63xz-day4-3h-post.tif,0.893,56.985,5810.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.4658796406059665,105.947
13,14,MAX_well3-c1-63xz-day4-3h-post.tif,1.03,30.081,3067.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.6441879390097653,105.947
14,15,MAX_well3-c1-63xz-day4-3h-post.tif,1.246,57.054,5817.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.6077889872062223,105.947
15,16,MAX_well3-c1-63xz-day4-3h-post.tif,0.863,25.315,2581.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.4079379914915561,105.947
16,17,MAX_well3-c1-63xz-day4-3h-post.tif,0.971,36.241,3695.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.9276864792914554,105.947
17,18,MAX_well3-c1-63xz-day4-3h-post.tif,0.608,19.528,1991.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.7182580550242754,105.947
18,19,MAX_well3-c1-63xz-day4-3h-post.tif,0.745,38.212,3896.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.0509639979097336,105.947
19,20,MAX_well3-c1-63xz-day4-3h-post.tif,1.187,57.613,5874.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.1363959130537693,105.947
20,21,MAX_well3-c1-63xz-day4-3h-post.tif,0.579,16.056,1637.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.0547891210090659,105.947
21,22,MAX_well3-c1-63xz-day4-3h-post.tif,0.539,17.929,1828.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.38442900638963934,105.947
22,23,MAX_well3-c1-63xz-day4-3h-post.tif,0.745,21.754,2218.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.23295460629879103,105.947
23,24,MAX_well3-c1-63xz-day4-3h-post.tif,1.108,70.559,7194.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,6.9908847716238975,105.947
24,25,MAX_well3-c1-63xz-day4-3h-post.tif,0.392,15.232,1553.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.33049817739975695,105.947
25,26,MAX_well3-c1-63xz-day4-3h-post.tif,0.843,45.411,4630.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.7896665878458267,105.947
26,27,MAX_well3-c1-63xz-day4-3h-post.tif,0.893,39.497,4027.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.7623148313403534,105.947
27,28,MAX_well3-c1-63xz-day4-3h-post.tif,0.51,15.075,1537.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.6828064136244225,105.947
28,29,MAX_well3-c1-63xz-day4-3h-post.tif,0.451,25.452,2595.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.6103011701515443,105.947
29,30,MAX_well3-c1-63xz-day4-3h-post.tif,0.569,29.012,2958.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.4859468694516097,105.947
30,31,MAX_well3-c1-63xz-day4-3h-post.tif,1.255,58.858,6001.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.4414758365148776,105.947
31,32,MAX_well3-c1-63xz-day4-3h-post.tif,0.804,31.513,3213.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.7597521577703843,105.947
32,33,MAX_well3-c1-63xz-day4-3h-post.tif,1.501,67.852,6918.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.0139119260023013,105.947
33,34,MAX_well3-c1-63xz-day4-3h-post.tif,1.089,43.264,4411.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.7324935663009617,105.947
34,35,MAX_well3-c1-63xz-day4-3h-post.tif,1.157,39.527,4030.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.8305911029859842,105.947
35,36,MAX_well3-c1-63xz-day4-3h-post.tif,1.128,52.012,5303.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.9425878941645524,105.947
36,37,MAX_well3-c1-63xz-day4-3h-post.tif,0.549,21.136,2155.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.41787267694741004,105.947
37,38,MAX_well3-c1-63xz-day4-3h-post.tif,0.677,59.221,6038.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.3429711771775856,105.947
38,39,MAX_well3-c1-63xz-day4-3h-post.tif,0.657,28.846,2941.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,1.7600829824882545,105.947
39,40,MAX_well3-c1-63xz-day4-3h-post.tif,0.873,39.468,4024.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,2.0991383895330284,105.947
40,41,MAX_well3-c1-63xz-day4-3h-post.tif,1.128,39.988,4077.0,21042022,W3C1,segment1,day4-h3,control,W3C1-segment1,5.6,0.32642465898794315,105.947
0,1,MAX_well3-c1-63xz-day4-4h-post.tif,1.255,78.857,8040.0,21042022,W3C1,segment1,day4-h4,control,W3C1-segment1,6.1,0.90174844766664,78.857
1,2,MAX_well3-c1-63xz-day4-4h-post.tif,1.285,49.443,5041.0,21042022,W3C1,segment1,day4-h4,control,W3C1-segment1,6.1,0.7080075607870091,78.857
