,Interevent-Interval_[ms],group,cell_ID,extras_path
190196,1202.203125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190197,340.695434570312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190198,96.6014099121093,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190199,36.9999618530273,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190200,544.500122070312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190201,918.296752929687,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190202,1400.703125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190204,193.6015625,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190205,95.6951599121093,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190206,368.20327758789,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190207,241.499877929687,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190208,181.796997070312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190209,681.601440429687,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190210,278.999969482421,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190212,874.500061035156,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190213,107.30460357666,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190214,636.09375,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190215,1325.203125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190216,495.703186035156,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190217,164.499908447265,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190218,1024.79699707031,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190219,217.203002929687,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190220,148.1953125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190221,363.398559570312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190222,1093.30456542968,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190223,228.101470947265,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190224,735.296936035156,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190225,555.1015625,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190226,147.695251464843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190227,542.1015625,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190228,466.70327758789,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190229,245.898254394531,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190230,128.703125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190231,379.5,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190232,298.593811035156,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190233,388.304748535156,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190234,888.796875,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190235,246.499877929687,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190236,292.304870605468,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190237,62.2966880798339,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190238,50.7969131469726,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190239,1100.8046875,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190240,440.1953125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190241,275.406219482421,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190242,514.3984375,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190243,279.500122070312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190244,299.0,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190245,28.1014995574951,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190246,711.593688964843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190247,650.703186035156,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190248,92.5000610351562,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190249,540.296752929687,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190250,1114.80480957031,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190251,61.7967262268066,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190252,537.398376464843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190253,453.601745605468,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190254,851.304626464843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190255,1261.69543457031,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190256,153.703063964843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190257,556.1953125,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190258,240.203063964843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190259,447.796813964843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190260,226.101684570312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190261,30.8046875,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190262,192.398376464843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190263,377.195434570312,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190264,758.601501464843,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190265,1290.30456542968,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190266,121.796836853027,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190267,146.796875,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
190268,281.101593017578,stimulated,C1_Cell1,stimulated\C1_Cell1.xlsx
195001,1048.09997558593,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195002,1568.10021972656,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195003,58.8998527526855,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195004,743.700378417968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195005,267.999816894531,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195006,978.599609375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195007,63.7001953125,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195008,1568.40002441406,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195009,663.499877929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195010,164.300491333007,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195011,295.999816894531,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195012,2946.3994140625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195013,135.700088500976,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195014,145.200302124023,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195015,1131.59973144531,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195016,1269.90026855468,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195017,1506.90051269531,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195018,391.000091552734,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195019,983.198974609375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195020,815.500244140625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195021,278.59927368164,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195022,143.101669311523,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195023,822.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195024,956.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195025,953.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195026,223.398651123046,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195027,1008.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195028,380.200958251953,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195029,180.19920349121,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195030,1090.900390625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195031,226.400390625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195032,614.099487304687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195033,1554.69934082031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195034,146.30078125,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195035,963.801025390625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195036,1040.29870605468,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195037,553.201171875,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195038,673.798706054687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195039,709.900390625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195040,533.999877929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195041,71.6993255615234,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195042,2326.40234375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195043,628.398498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195044,832.101440429687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195045,428.797149658203,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195046,178.499847412109,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195047,93.1014404296875,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195048,485.398559570312,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195049,901.601501464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195050,2134.69946289062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195051,590.800476074218,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195052,49.3987197875976,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195053,824.499694824218,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195054,296.203155517578,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195055,98.9999542236328,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195056,158.296936035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195057,253.60154724121,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195058,1470.19921875,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195059,245.300857543945,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195060,1067.30090332031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195061,461.800537109375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195063,37.0974998474121,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195064,589.90234375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195065,394.898376464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195066,1052.60144042968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195067,577.8984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195068,1139.80102539062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195069,196.499786376953,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195070,420.300720214843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195071,531.09765625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195072,209.101608276367,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195073,1567.19934082031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195074,124.499877929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195075,710.000122070312,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195076,560.1015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195077,400.09765625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195078,56.4022178649902,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195079,47.8984985351562,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195080,224.699279785156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195081,63.4022178649902,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195082,293.3984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195083,1337.89855957031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195084,297.601501464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195085,171.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195086,114.500061035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195088,81.1017990112304,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195089,1019.59741210937,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195090,357.800750732421,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195091,99.8008422851562,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195092,241.39842224121,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195093,335.902313232421,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195094,515.597717285156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195095,1124.50024414062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195097,63.1994361877441,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195098,270.499755859375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195099,1059.90234375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195100,525.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195101,383.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195102,193.500244140625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195103,478.8984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195104,120.499717712402,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195105,1012.10162353515,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195106,127.500015258789,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195107,225.49998474121,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195110,336.097625732421,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195111,2069.39868164062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195112,203.703186035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195113,789.898376464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195114,1145.70300292968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195115,272.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195116,388.296936035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195117,31.8985633850097,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195118,31.2030620574951,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195119,721.000061035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195120,558.703063964843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195121,1128.59362792968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195122,463.203063964843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195123,186.296905517578,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195124,712.5,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195125,898.499938964843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195126,1529.80493164062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195127,587.1015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195128,1699.99987792968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195129,1509.5,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195130,937.796936035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195131,487.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195132,772.601501464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195133,1438.89855957031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195134,259.8984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195135,206.804565429687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195136,241.296997070312,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195137,58.3984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195138,183.203125,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195139,1488.29675292968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195140,413.3984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195141,244.804656982421,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195142,657.898498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195143,563.999877929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195144,302.703186035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195145,87.3984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195146,871.398498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195147,41.8984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195148,711.6015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195149,1519.89831542968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195150,25.8048381805419,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195152,498.195373535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195153,634.398498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195154,464.304595947265,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195156,374.000122070312,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195157,814.499877929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195158,314.398468017578,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195159,359.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195160,109.101623535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195161,142.601470947265,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195162,489.593841552734,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195163,394.906188964843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195164,430.695434570312,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195165,1624.89831542968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195166,559.304626464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195167,1045.00024414062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195168,700.296875,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195169,93.7029342651367,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195170,372.1015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195171,1610.89855957031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195172,702.796875,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195173,1659.39855957031,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195174,554.999877929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195175,33.5001258850097,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195176,235.601440429687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195177,1041.60180664062,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195178,413.796752929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195179,236.804748535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195180,833.898498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195181,1473.99987792968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195182,260.203063964843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195184,163.898254394531,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195185,121.898475646972,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195187,172.703094482421,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195188,30.0937747955322,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195189,491.703125,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195190,1431.1015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195191,541.796813964843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195192,327.703308105468,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195193,132.898376464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195194,201.601440429687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195195,2284.6015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195196,692.8984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195197,1215.29675292968,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195198,295.101623535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195199,150.6015625,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195200,129.601623535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195201,341.296752929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195202,679.398498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195203,564.398498535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195204,72.9999389648437,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195205,193.500122070312,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195206,849.906127929687,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195207,912.593811035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195208,104.101623535156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195209,44.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195210,229.601501464843,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195211,900.0,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195212,28.9998741149902,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195213,571.703308105468,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195214,91.3984375,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195215,152.601379394531,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195216,102.1953125,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195217,676.203186035156,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195218,389.999969482421,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
195220,293.5,stimulated,C1_Cell2,stimulated\C1_Cell2.xlsx
200001,728.000061035156,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200002,2263.0,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200003,825.600219726562,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200004,1364.49987792968,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200005,54.7999000549316,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200006,161.600189208984,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200007,927.699523925781,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200008,2664.6005859375,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200009,1259.79992675781,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200010,1160.59948730468,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200011,507.900268554687,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200012,584.599914550781,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200013,378.400207519531,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200014,138.7001953125,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200015,886.099609375,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200016,185.599716186523,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200017,1425.30065917968,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200018,2080.69921875,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200019,361.30078125,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
200020,310.900390625,stimulated,C1_Cell3,stimulated\C1_Cell3.xlsx
