,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
5091,21042022,W6C2,rMS,day4,1,10185.0,-3614.0,-0.35483554246440846
5092,21042022,W6C2,rMS,day4,2,8099.0,-2360.0,-0.2913939992591678
5093,21042022,W6C2,rMS,day4,3,15926.0,-10726.0,-0.6734898907446942
5094,21042022,W6C2,rMS,day4,4,10935.0,-1877.0,-0.1716506630086877
5095,21042022,W6C2,rMS,day4,5,4388.0,1798.0,0.4097538742023701
5096,21042022,W6C2,rMS,day4,6,1377.0,-218.0,-0.15831517792302105
5097,21042022,W6C2,rMS,day4,7,10840.0,-7108.0,-0.655719557195572
5098,21042022,W6C2,rMS,day4,8,6217.0,-2763.0,-0.44442657230175325
5099,21042022,W6C2,rMS,day4,9,1839.0,1957.0,1.0641653072321915
5100,21042022,W6C2,rMS,day4,10,1666.0,-295.0,-0.17707082833133253
5101,21042022,W6C2,rMS,day4,11,5026.0,226.0,0.04496617588539594
5102,21042022,W6C2,rMS,day4,12,4399.0,5355.0,1.2173221186633325
5103,21042022,W6C2,rMS,day4,13,6201.0,-665.0,-0.1072407676181261
5104,21042022,W6C2,rMS,day4,14,5343.0,-1476.0,-0.27624929814710836
5105,21042022,W6C2,rMS,day4,15,9595.0,-2307.0,-0.24043772798332466
5106,21042022,W6C2,rMS,day4,16,4623.0,2151.0,0.4652822842310188
5107,21042022,W6C2,rMS,day4,17,4625.0,4040.0,0.8735135135135135
5108,21042022,W6C2,rMS,day4,18,366.0,749.0,2.046448087431694
5109,21042022,W6C2,rMS,day4,19,8344.0,13269.0,1.5902444870565675
5110,21042022,W6C2,rMS,day4,20,4010.0,1622.0,0.40448877805486283
5111,21042022,W6C2,rMS,day4,21,10456.0,-3908.0,-0.37375669472073453
5112,21042022,W6C2,rMS,day4,22,8415.0,-3635.0,-0.43196672608437314
5113,21042022,W6C2,rMS,day4,23,5546.0,7168.0,1.292463036422647
5114,21042022,W6C2,rMS,day4,24,11016.0,-2700.0,-0.24509803921568626
5115,21042022,W6C2,rMS,day4,25,10398.0,290.0,0.027889978842085016
5116,21042022,W6C2,rMS,day4,26,8240.0,-3440.0,-0.4174757281553398
5117,21042022,W6C2,rMS,day4,27,10532.0,-2759.0,-0.26196353968856817
5118,21042022,W6C2,rMS,day4,28,22460.0,-8720.0,-0.38824577025823687
5119,21042022,W6C2,rMS,day4,29,1802.0,-1072.0,-0.5948945615982242
5120,21042022,W6C2,rMS,day4,30,11162.0,-6716.0,-0.6016842859702562
5121,21042022,W6C2,rMS,day4,31,10268.0,10770.0,1.0488897545773277
5122,21042022,W6C2,rMS,day4,32,8301.0,3647.0,0.4393446572702084
5123,21042022,W6C2,rMS,day4,33,8471.0,-4888.0,-0.5770275056073663
5124,21042022,W6C2,rMS,day4,34,6995.0,2373.0,0.33924231593995713
5125,21042022,W6C2,rMS,day4,35,4640.0,-2881.0,-0.6209051724137931
5126,21042022,W6C2,rMS,day4,36,11182.0,-3155.0,-0.2821498837417278
5127,21042022,W6C2,rMS,day4,37,4142.0,3737.0,0.9022211492032834
5128,21042022,W6C2,rMS,day4,38,9230.0,-2738.0,-0.29664138678223184
5129,21042022,W6C2,rMS,day4,39,9867.0,-4521.0,-0.45819397993311034
5130,21042022,W6C2,rMS,day4,40,9800.0,7261.0,0.7409183673469387
5131,21042022,W6C2,rMS,day4,41,3576.0,838.0,0.23434004474272932
5132,21042022,W6C2,rMS,day4,42,1664.0,-50.0,-0.030048076923076924
5133,21042022,W6C2,rMS,day4,43,1758.0,-147.0,-0.08361774744027303
5134,21042022,W6C2,rMS,day4,44,1480.0,-292.0,-0.1972972972972973
5135,21042022,W6C2,rMS,day4,45,12290.0,-4710.0,-0.38323840520748575
