,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
4482,21042022,W6C2,rMS,day4-h2,25,3425.0,-923.0,-0.2694890510948905
4483,21042022,W6C2,rMS,day4-h2,26,3749.0,4991.0,1.3312883435582823
4484,21042022,W6C2,rMS,day4-h2,27,21796.0,-948.0,-0.04349421912277482
4485,21042022,W6C2,rMS,day4-h2,28,16845.0,-8546.0,-0.5073315523894331
4486,21042022,W6C2,rMS,day4-h2,29,6638.0,-5517.0,-0.8311238324796626
4487,21042022,W6C2,rMS,day4-h2,30,12683.0,-2302.0,-0.18150279902231334
4488,21042022,W6C2,rMS,day4-h2,31,19968.0,-10710.0,-0.5363581730769231
4489,21042022,W6C2,rMS,day4-h2,32,9700.0,-2898.0,-0.29876288659793815
4490,21042022,W6C2,rMS,day4-h2,33,1083.0,5301.0,4.894736842105263
4491,21042022,W6C2,rMS,day4-h2,34,21940.0,-14174.0,-0.6460346399270739
4492,21042022,W6C2,rMS,day4-h2,35,9177.0,-1675.0,-0.18252152119429008
4493,21042022,W6C2,rMS,day4-h2,36,8340.0,-1789.0,-0.2145083932853717
4494,21042022,W6C2,rMS,day4-h2,37,9632.0,13961.0,1.449439368770764
4495,21042022,W6C2,rMS,day4-h2,38,2510.0,5444.0,2.1689243027888447
4911,21042022,W6C2,rMS,day4-h2,1,6571.0,-1059.0,-0.16116268452290367
4912,21042022,W6C2,rMS,day4-h2,2,5739.0,3389.0,0.5905209966893187
4913,21042022,W6C2,rMS,day4-h2,3,5200.0,-1078.0,-0.2073076923076923
4914,21042022,W6C2,rMS,day4-h2,4,9058.0,-3650.0,-0.4029587105321263
4915,21042022,W6C2,rMS,day4-h2,5,6186.0,-121.0,-0.01956029744584546
4916,21042022,W6C2,rMS,day4-h2,6,1159.0,5348.0,4.6143226919758416
4917,21042022,W6C2,rMS,day4-h2,7,3732.0,-1635.0,-0.43810289389067525
4918,21042022,W6C2,rMS,day4-h2,8,3454.0,-1707.0,-0.49420961204400693
4919,21042022,W6C2,rMS,day4-h2,9,3796.0,2371.0,0.6246048472075869
4920,21042022,W6C2,rMS,day4-h2,10,1371.0,-135.0,-0.09846827133479212
4921,21042022,W6C2,rMS,day4-h2,11,5252.0,-850.0,-0.16184310738766183
4922,21042022,W6C2,rMS,day4-h2,12,9754.0,-6711.0,-0.6880254254664753
4923,21042022,W6C2,rMS,day4-h2,13,5536.0,7561.0,1.3657875722543353
4924,21042022,W6C2,rMS,day4-h2,14,3867.0,9561.0,2.4724592707525215
4925,21042022,W6C2,rMS,day4-h2,15,7288.0,-1903.0,-0.26111416026344675
4926,21042022,W6C2,rMS,day4-h2,16,6774.0,-1597.0,-0.2357543548863301
4927,21042022,W6C2,rMS,day4-h2,17,8665.0,-1164.0,-0.13433352567801501
4928,21042022,W6C2,rMS,day4-h2,18,1115.0,116.0,0.10403587443946188
4929,21042022,W6C2,rMS,day4-h2,19,21613.0,-8347.0,-0.3862027483459029
4930,21042022,W6C2,rMS,day4-h2,20,5632.0,-2051.0,-0.3641690340909091
4931,21042022,W6C2,rMS,day4-h2,21,6548.0,3480.0,0.531459987782529
4932,21042022,W6C2,rMS,day4-h2,22,4780.0,5650.0,1.1820083682008369
4933,21042022,W6C2,rMS,day4-h2,23,12714.0,4506.0,0.3544124587069372
4934,21042022,W6C2,rMS,day4-h2,24,8316.0,-6405.0,-0.7702020202020202
4935,21042022,W6C2,rMS,day4-h2,25,10688.0,-3951.0,-0.36966691616766467
4936,21042022,W6C2,rMS,day4-h2,26,4800.0,1201.0,0.2502083333333333
4937,21042022,W6C2,rMS,day4-h2,27,7773.0,5534.0,0.7119516274282773
4938,21042022,W6C2,rMS,day4-h2,28,13740.0,-5219.0,-0.3798398835516739
4939,21042022,W6C2,rMS,day4-h2,29,730.0,136.0,0.1863013698630137
4940,21042022,W6C2,rMS,day4-h2,30,4446.0,21281.0,4.786549707602339
4941,21042022,W6C2,rMS,day4-h2,31,21038.0,-9635.0,-0.4579807966536743
4942,21042022,W6C2,rMS,day4-h2,32,11948.0,-7036.0,-0.5888851690659525
4943,21042022,W6C2,rMS,day4-h2,33,3583.0,-1815.0,-0.5065587496511303
4944,21042022,W6C2,rMS,day4-h2,34,9368.0,3216.0,0.34329632792485054
4945,21042022,W6C2,rMS,day4-h2,35,1759.0,3632.0,2.0648095508811823
4946,21042022,W6C2,rMS,day4-h2,36,8027.0,-1422.0,-0.17715211162327146
4947,21042022,W6C2,rMS,day4-h2,37,7879.0,-543.0,-0.06891737530143419
4948,21042022,W6C2,rMS,day4-h2,38,6492.0,-2135.0,-0.3288662969808996
4949,21042022,W6C2,rMS,day4-h2,39,5346.0,349.0,0.06528245417134305
4950,21042022,W6C2,rMS,day4-h2,40,17061.0,-12541.0,-0.7350682843913018
4951,21042022,W6C2,rMS,day4-h2,41,4414.0,10523.0,2.384005437245129
4952,21042022,W6C2,rMS,day4-h2,42,1614.0,40.0,0.024783147459727387
4953,21042022,W6C2,rMS,day4-h2,43,1611.0,1333.0,0.8274363749224084
4954,21042022,W6C2,rMS,day4-h2,44,1188.0,385.0,0.32407407407407407
4955,21042022,W6C2,rMS,day4-h2,45,7580.0,6941.0,0.9156992084432718
